order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,product_category,courier_id,order_hour,order_day_of_week
105657,CUST17361,24/05/2023 17:29,,livré,25522.0,douala,Deido,,37,17,Wednesday
105658,CUST10538,2022-09-28 10:39:00,20.6,livré,,Bafoussam ,Centre Ville,epicerie,7,10,Wednesday
105659,CUST11409,05/29/2024,40.1,livré,51232.0,Yaoundé,Nkol-Eton,Pharmcie,14,14,Wednesday
105660,CUST11623,31/10/2023 18:45,69.5,livré,25000,DOUALA,Makepe,Epicerie,41,18,Tuesday
105661,CUST11337,22/07/2023 23:13,,livré,8832.0,Yaoundé ,Melen,Resaturation,42,23,Saturday
105662,CUST11787,15/12/2022 18:54,67.1,livré,8553.0,douala ,Nkolmesseng,Produits Frais,19,18,Thursday
105663,CUST11520,01/05/2024 16:53,,livré,26881.0,douala ,Yassa,,8,16,Wednesday
105664,CUST11378,11/12/2024 12:43,,livré,28839.0,douala ,Bonanjo,Pharmcie,38,12,Wednesday
105665,CUST17111,16/10/2023 09:19,111.7,en_retard,16230.0,douala,Bonabéri,cosmetiques,12,9,Monday
105666,CUST10055,03/01/2025 11:08,173.2,en_retard,41690.0,Yaoundé ,Mvog-Mbi,Articles ménagers,32,11,Friday
105667,CUST17124,2024-02-01 10:17:00,48.1,livré,39198.0,douala ,Nyalla,pharmacie,29,10,Thursday
105668,CUST10786,2024-09-24 10:04:00,,en_cours,6127.0,Bafoussam ,Bamendzi,Produits frais,23,10,Tuesday
105669,CUST11193,2023-06-11 13:49:00,33.6,livré,19154.0,douala,Kotto,Epicerie,33,13,Sunday
105670,CUST11350,2023/09/19 17:12,75.1,livré,3134.0,YAOUNDE,Melen,restauration,1,17,Tuesday
105671,CUST10588,19-01-2025,71.1,livré,9815.0,DOUALA,Beedi,Produits frais,33,17,Sunday
105672,CUST17143,2025-01-16 18:23:00,75.1,Livré,2799.0,YAOUNDE,Essos,Boissons,5,18,Thursday
105673,CUST10381,2024-08-03 05:31:00,43.1,livré,7640.0,Yaoundé ,Tsinga,papeterie,20,5,Saturday
105674,CUST11570,16/08/2023 18:02,45.0,livré,4455.0,Yaoundé,Ngoa-Ekele,,37,18,Wednesday
105675,CUST11878,2023-03-10 08:38:00,44.9,livré,9226.0,Douala ,Akwa,pharmacie,35,8,Friday
105676,CUST11907,13/03/2025 12:52,154.3,en_retard,25000,yaounde,Obili,Épicérie,10,12,Thursday
105677,CUST17324,2023-01-18 13:48:00,,en_cours,22787.0,douala ,Nyalla,,39,13,Wednesday
105678,CUST17149,04/05/2023 10:25,33.7,livré,7831.0,yaounde,Tsinga,epicerie,38,10,Thursday
105679,CUST11505,2022/09/05 08:59,,livré,9188.0,DOUALA,Cité des Palmiers,Épicérie,6,8,Monday
105680,CUST11815,10/09/2024 14:00,32.4,livré,10505.0,Bafoussam ,Tamdja,Restauration,34,14,Tuesday
105681,CUST17151,2023-07-05 19:41:00,154.9,en_retard,17687.0,Douala ,Deido,Épicérie,1,19,Wednesday
105682,CUST10766,21/08/2022 14:46,102.4,en_retard,13965.0,Yaounde,Mendong,Cosmetique,20,14,Sunday
105683,CUST11846,2025-02-28 10:52:00,48.8,livré,6060.0,yaounde,Mvog-Mbi,hygiene,25,10,Friday
105684,CUST10910,2025-01-20 03:28:00,34.8,livré,71008.0,Yaounde,Essos,Pharmcie,42,3,Monday
105685,CUST10964,05/11/2023 15:00,31.6,livré,7135.0,douala ,Ndokotti,Restaurant,11,15,Sunday
105686,CUST10275,24/02/2025 12:21,138.1,en_retard,7731.0,YAOUNDE,Mvog-Mbi,produits_frais,32,12,Monday
105687,CUST11151,2022-11-26 15:11:00,30.0,livré,15000,Yaoundé ,Melen,Papeterie,9,15,Saturday
105688,CUST11022,14/02/2023 12:37,25.5,livré,16198.0,DOUALA,Bepanda,epicerie,47,12,Tuesday
105689,CUST11972,2023/04/07 07:20,85.0,livré,41957.0,DOUALA,Bonapriso,Vêtements,26,7,Friday
105690,CUST11612,26 March 2022,87.7,en_retard,12000,yaounde,Nkomo,Produit frais,22,16,Saturday
105691,CUST11199,02/10/2024 12:59,68.3,retard,7404.0,bafoussam,Mossap,,30,12,Wednesday
105692,CUST10323,19-02-2025,78.6,livré,1457.0,douala ,Cité des Palmiers,Produits frais,5,18,Wednesday
105693,CUST10702,10/11/2024 22:34,32.1,livre,8319.0,BAFOUSSAM,Fomekoua,produits_frais,3,22,Sunday
105694,CUST11032,18/07/2023 20:34,35.1,livré,17867.0,YAOUNDE,Madagascar,Articles Ménagers,22,20,Tuesday
105695,CUST10673,06 October 2023,,en cours,28481.0,Douala,Ndog-Bong,Pharmacie,14,16,Friday
105696,CUST10407,2023-07-24 12:37:00,42.6,livré,8000,YAOUNDE,Etoudi,hygiene,42,12,Monday
105697,CUST11016,11/01/2022,88.8,en_retard,35850.0,Douala,Bepanda,PHARMACIE,4,14,Tuesday
105698,CUST11064,2023-08-10 18:22:00,93.5,livré,18000,Yaounde,Mokolo,Restaurant,29,18,Thursday
105699,CUST12067,2023/06/27 09:02,43.4,livré,12000,yaounde,Messa,Produit frais,21,9,Tuesday
105700,CUST10622,26/05/2022 18:25,,livré,8643.0,BAFOUSSAM,Bamendzi,BOISSONS,10,18,Thursday
105701,CUST10791,11/06/2024 21:10,35.9,livré,3346.0,Yaounde,Mokolo,boissons,24,21,Tuesday
105702,CUST11869,2022-05-05 15:23:00,29.2,livré,162752.0,Douala ,Yassa,Électronique,12,15,Thursday
105703,CUST11280,09/01/2025 11:23,31.1,livré,14437.0,YAOUNDE,Briqueterie,Resaturation,7,11,Thursday
105704,CUST10058,2023/09/18 12:52,29.5,livré,10501.0,Douala ,Bali,Restaurant,11,12,Monday
105705,CUST11705,2024-09-25 07:16:00,65.8,livré,6984.0,douala ,Deido,Restaurant,46,7,Wednesday
105706,CUST11239,2024-06-18 14:29:00,27.9,livré,10442.0,Yaounde,Efoulan,Produits Frais,45,14,Tuesday
105707,CUST10294,04-05-2022,5,annulé,13872.0,DOUALA,Mboppi,Épicérie,43,19,Wednesday
105708,CUST11710,2023-04-18 19:58:00,26.4,annulé,7529.0,Yaounde,Elig-Edzoa,Epicerie,35,19,Tuesday
105709,CUST10841,15/02/2024 19:32,178.4,EN_RETARD,3440.0,douala ,Nyalla,restauration,44,19,Thursday
105710,CUST90449,06 September 2022,48.9,livré,30178.0,YAOUNDE,Melen,,27,12,Tuesday
105711,CUST10851,17/03/2023 19:44,43.3,livré,2236.0,DOUALA,Bonapriso,Restauration,11,19,Friday
105712,CUST10665,08/09/2024 18:21,74.2,livré,46712.0,douala,Yassa,Articles ménagers,7,18,Sunday
105713,CUST10541,15/08/2023 08:06,105.3,livré,5845.0,yaounde,Essos,Papeterie,28,8,Tuesday
105714,CUST90963,01/06/2023 11:32,70.7,en_retard,9493.0,Douala ,Akwa,BOISSONS,32,11,Thursday
105715,CUST10641,03/05/2023 12:50,29.7,livré,3939.0,Douala ,Ndog-Bong,Restauration,12,12,Wednesday
105716,CUST10504,2025-01-10 14:37:00,105.7,en_retard,11373.0,Bafoussam ,Bamendzi,Resaturation,41,14,Friday
105717,CUST10016,14/03/2025 12:57,45.7,livré,30794.0,Douala ,Kotto,Vétements,21,12,Friday
105718,CUST11929,21-09-2023,38.5,livré,16191.0,BAFOUSSAM,Tamdja,,12,8,Thursday
105719,CUST11866,27/06/2024 11:50,156.6,en retard,47302.0,Douala ,Mboppi,vetements,1,11,Thursday
105720,CUST10612,2024-12-27 20:00:00,,en_cours,12000,douala ,Akwa,Produit frais,41,20,Friday
105721,CUST11214,30 October 2023,24.2,livré,6825.0,Bafoussam,Mossap,Restaurant,13,9,Monday
105722,CUST11685,22/11/2023 17:43,66.3,livré,9278.0,Douala ,Makepe,Resaturation,12,17,Wednesday
105723,CUST10017,06/19/2024,44.4,livré,8724.0,Douala,Makepe,,17,13,Wednesday
105724,CUST11950,2024-05-13 22:20:00,,livré,75000,Douala ,Akwa,articles menagers,40,22,Monday
105725,CUST90772,24/05/2024 18:11,302.3,en_retard,12334.0,douala ,Mboppi,epicerie,30,18,Friday
105726,CUST11964,04/07/2024 13:14,,LIVRE,6884.0,Yaoundé,Tsinga,Epicerie,42,13,Thursday
105727,CUST11431,2023-12-01 15:13:00,41.8,livré,37649.0,Yaoundé,Messa,pharmacie,37,15,Friday
105728,CUST10671,2025-01-15 18:43:00,56.7,livré,3283.0,douala,Yassa,Produits Frais,24,18,Wednesday
105729,CUST10112,2025-02-21 17:01:00,57.6,livré,37478.0,douala ,Kotto,,2,17,Friday
105730,CUST11828,09/08/2024 21:18,22.3,livré,10777.0,BAFOUSSAM,Ndiengdam,Boissons,42,21,Friday
105731,CUST12062,2024/12/18 16:53,31.1,livré,21873.0,Bafoussam ,Pefura,Epicerie,39,16,Wednesday
105732,CUST10042,2024-09-19 03:31:00,23.5,livré,16255.0,Bafoussam,Tougang,Cosmetique,6,3,Thursday
105733,CUST11858,23/12/2024 20:13,38.6,livré,,douala ,Bonabéri,,2,20,Monday
105734,CUST10739,09/29/2024,71.8,livré,15000,Yaoundé ,Mimboman,BOISSONS,36,18,Sunday
105735,CUST11036,30-04-2023,38.3,livré,50000,douala,Bonanjo,,18,11,Sunday
105736,CUST11356,30-08-2024,41.3,livré,14118.0,YAOUNDE,Etoudi,Épicérie,14,11,Friday
105737,CUST11232,08/07/2024 12:45,31.7,livré,27056.0,Douala ,Bali,cosmetiques,13,12,Monday
105738,CUST11313,2023-12-14 11:04:00,133.9,En_retard,4634.0,douala ,Bonanjo,produits_frais,10,11,Thursday
105739,CUST11212,20/02/2025 09:19,36.2,livré,120000,bafoussam,Centre Ville,vetements,37,9,Thursday
105740,CUST11175,30-03-2023,132.6,en_retard,4804.0,douala,Bonabéri,Produit frais,30,11,Thursday
105741,CUST11468,18/12/2023 14:03,81.3,en_retard,25000,Bafoussam ,Kamkop,Épicérie,28,14,Monday
105742,CUST17208,17/04/2024 13:38,5,livré,,bafoussam,Tamdja,Pharmacie,39,13,Wednesday
105743,CUST11728,28/02/2025 03:43,34.8,livré,4821.0,DOUALA,Beedi,Papeterie,36,3,Friday
105744,CUST11925,20/10/2022 15:28,138.8,en_retard,7873.0,Douala,Nkolmesseng,Épicérie,22,15,Thursday
105745,CUST10549,17/10/2023 22:22,87.8,en_retard,11138.0,BAFOUSSAM,Famla,Boissons,41,22,Tuesday
105746,CUST10748,2024-10-08 12:23:00,42.9,livré,25000,BAFOUSSAM,Tamdja,,34,12,Tuesday
105747,CUST10347,10/03/2023,99.6,livre,8391.0,Yaoundé ,Elig-Edzoa,Restaurant,33,18,Tuesday
105748,CUST10536,18/01/2025 17:25,16.4,annulé,8484.0,douala,Bepanda,,26,17,Saturday
105749,CUST17257,08/10/2023 01:08,18.1,livré,7036.0,bafoussam,Ndiengdam,Resaturation,25,1,Sunday
105750,CUST11225,18/08/2023 14:28,109.8,en_retard,22225.0,Yaoundé ,Bastos,Epicerie,6,14,Friday
105751,CUST17102,01/01/2024 17:00,82.3,livré,,YAOUNDE,Mvog-Mbi,pharmacie,37,17,Monday
105752,CUST11344,2024-06-23 19:55:00,7.0,annulé,21386.0,yaounde,Emana,,1,19,Sunday
105753,CUST10178,03/03/2024 14:18,37.0,livré,12000,douala ,New-Bell,Produits frais,5,14,Sunday
105754,CUST17178,31/08/2023 09:41,,en cours,2802.0,DOUALA,Yassa,Produit frais,41,9,Thursday
105755,CUST11882,31 January 2025,109.9,en retard,10583.0,Bafoussam,Djeleng,EPICERIE,40,14,Friday
105756,CUST10672,2024-11-17 10:53:00,26.9,livré,,Douala,PK8,,31,10,Sunday
105757,CUST10458,2023-08-27 06:44:00,,livré,10190.0,douala,Ndog-Bong,Produits frais,2,6,Sunday
105758,CUST11833,2022/09/15 09:07,26.4,livré,12049.0,douala ,Nyalla,Boissons,5,9,Thursday
105759,CUST10828,13/04/2023 07:58,87.7,livré,49482.0,douala,Village,Pharmcie,30,7,Thursday
105760,CUST17210,16/09/2024 12:35,39.4,livré,,Yaoundé ,Mendong,,2,12,Monday
105761,CUST10550,07-04-2024,5,annulé,41542.0,douala,Bali,Pharmcie,29,11,Sunday
105762,CUST17192,2024-07-22 10:30:00,37.5,livré,4965.0,DOUALA,Bonabéri,restauration,31,10,Monday
105763,CUST10212,09/04/2024 09:15,28.1,livré,8767.0,Douala ,Deido,,3,9,Tuesday
105764,CUST11697,08/08/2024 12:26,21.8,livré,19676.0,DOUALA,Cité des Palmiers,,14,12,Thursday
105765,CUST10781,2025/02/13 21:16,102.4,en_retard,18283.0,yaounde,Madagascar,cosmetiques,5,21,Thursday
105766,CUST11644,2023/11/20 17:05,75.4,Livré,20268.0,yaounde,Mendong,epicerie,16,17,Monday
105767,CUST10956,15/05/2023 17:37,58.4,livré,45000,Bafoussam ,Djeleng,Cosmétiques,15,17,Monday
105768,CUST10249,12/08/2022,,livré,-3424.0,Douala,Village,,20,17,Thursday
105769,CUST10929,12/08/2024 08:19,89.4,livré,30145.0,Yaoundé,Mendong,Vétements,42,8,Monday
105770,CUST17166,2024-11-26 12:10:00,5,annulé,45000,Yaoundé,Madagascar,Cosmétiques,13,12,Tuesday
105771,CUST11162,2025-02-24 18:52:00,83.2,livré,15000,Yaoundé ,Biyem-Assi,Boisssons,37,18,Monday
105772,CUST11370,17/06/2024 17:28,,livré,22949.0,Bafoussam ,Mossap,,29,17,Monday
105773,CUST10558,01/07/2022 09:45,120.1,en_retard,20580.0,YAOUNDE,Etoudi,,1,9,Friday
105774,CUST10254,27/09/2023 14:21,90.4,en_retard,18000,Yaoundé ,Essos,Restauration,40,14,Wednesday
105775,CUST10067,22/02/2025 08:16,92.6,livré,17365.0,Yaoundé ,Mendong,,3,8,Saturday
105776,CUST11739,2024-07-04 16:52:00,37.0,livré,6786.0,yaounde,Nkomo,boissons,45,16,Thursday
105777,CUST10648,2024-06-06 18:00:00,48.8,LIVRE,5769.0,yaounde,Mvog-Mbi,restauration,11,18,Thursday
105778,CUST11427,14/12/2024 09:00,89.1,en_retard,6147.0,DOUALA,Ndog-Bong,Restauration,35,9,Saturday
105779,CUST10577,08 August 2024,43.2,livré,64475.0,douala ,Bonamoussadi,PHARMACIE,29,11,Thursday
105780,CUST11649,24/10/2022 16:30,117.2,en_retard,12439.0,Douala,Village,restauration,3,16,Monday
105781,CUST11034,07/14/2024,213.2,en_retard,11834.0,Yaoundé ,Mendong,Épicérie,17,17,Sunday
105782,CUST10797,21/02/2025 12:25,31.7,livré,2477.0,Yaoundé,Nkomo,Restaurant,33,12,Friday
105783,CUST10589,04 March 2023,5,annulé,55108.0,douala,Beedi,articles menagers,30,3,Saturday
105784,CUST11796,2025-03-12 13:01:00,28.1,livré,109119.0,douala,Bonamoussadi,Vétements,29,13,Wednesday
105785,CUST11610,05-02-2024,45.7,livré,267421.0,Yaounde,Mendong,electronique,9,9,Monday
105786,CUST10658,2024-01-05 09:41:00,41.2,livré,18692.0,douala ,Bonabéri,,27,9,Friday
105787,CUST17110,2022/08/27 10:47,182.1,en retard,39482.0,Yaoundé,Nkomo,,35,10,Saturday
105788,CUST10131,2023-05-07 11:46:00,,livré,39190.0,Douala ,Ngodi-Bakoko,Articles ménagers,23,11,Sunday
105789,CUST10862,08 April 2022,48.2,livré,8307.0,Yaoundé,Elig-Edzoa,Boissons,32,21,Friday
105790,CUST10130,03/17/2024,,livré,6992.0,yaounde,Jouvence,Boisssons,36,9,Sunday
105791,CUST11676,07-11-2022,47.3,livré,15000,YAOUNDE,Santa Barbara,Papeterie,40,14,Monday
105792,CUST10408,26 July 2023,310.1,en_retard,7844.0,douala ,Bepanda,,2,8,Wednesday
105793,CUST17339,10/17/2024,33.0,livré,17810.0,Yaounde,Mokolo,,13,11,Thursday
105794,CUST10915,11-02-2025,21.8,annulé,37759.0,YAOUNDE,Omnisport,,17,11,Tuesday
105795,CUST17247,22/11/2023 13:14,105.9,retard,107736.0,douala,Cité des Palmiers,Vétements,29,13,Wednesday
105796,CUST10775,27/12/2024 19:08,23.0,ANNULE,12000,Douala,Kotto,Produits frais,37,19,Friday
105797,CUST10771,2024-11-12 11:31:00,,livré,3347.0,Yaoundé,Mvog-Mbi,boissons,24,11,Tuesday
105798,CUST10423,30/05/2024 14:38,91.6,en retard,,yaounde,Essos,Cosmetique,4,14,Thursday
105799,CUST11445,08-07-2022,,Livré,16579.0,Yaounde,Jouvence,Articles ménagers,45,5,Friday
105800,CUST10121,21/06/2024 20:29,,livré,27464.0,Yaoundé,Efoulan,pharmacie,20,20,Friday
105801,CUST10416,2024-07-27 10:32:00,31.7,livré,9631.0,Yaoundé,Mimboman,epicerie,33,10,Saturday
105802,CUST10566,2023-11-13 18:11:00,92.8,livré,5000.0,Yaoundé ,Bastos,boissons,12,18,Monday
105803,CUST11883,19-02-2025,162.3,en_retard,3675.0,Douala ,Kotto,hygiene,30,18,Wednesday
105804,CUST10487,08/16/2024,85.6,livré,18000,YAOUNDE,Nlongkak,Restauration,46,17,Friday
105805,CUST11207,05/02/2025 11:48,44.8,livré,8050.0,yaounde,Tsinga,Resaturation,37,11,Wednesday
105806,CUST11280,01/01/2024 21:50,163.2,en_retard,27003.0,Yaoundé ,Mendong,,42,21,Monday
105807,CUST10972,19/09/2024 17:16,46.3,livré,500000,bafoussam,Ngouache,electronique,27,17,Thursday
105808,CUST11789,2023-02-08 19:07:00,230.0,en_retard,53912.0,DOUALA,Logbessou,Articles Ménagers,44,19,Wednesday
105809,CUST11595,02/08/2023 20:18,28.7,livré,36588.0,bafoussam,Baham-Route,PHARMACIE,24,20,Wednesday
105810,CUST10352,22/02/2024 10:09,30.1,livré,18000,Bafoussam ,Baham-Route,restauration,26,10,Thursday
105811,CUST10653,23/11/2023 18:24,280.6,en retard,11013.0,Douala,Village,produits_frais,16,18,Thursday
105812,CUST10306,2022-12-15 12:58:00,,livré,50000,douala ,Deido,,32,12,Thursday
105813,CUST10393,06/01/2025 22:57,,livré,11279.0,Bafoussam ,Ngouache,Resaturation,8,22,Monday
105814,CUST17137,2023-01-10 23:13:00,29.4,livré,53698.0,douala,Deido,pharmacie,7,23,Tuesday
105815,CUST11723,28 November 2022,19.8,livré,31873.0,Bafoussam,Ndiengdam,pharmacie,34,12,Monday
105816,CUST11383,01-07-2023,32.3,livré,500000,Bafoussam ,Bamougoum,Électroniques,47,21,Saturday
105817,CUST10727,2023/02/11 11:21,74.0,en_retard,18000,bafoussam,Kamkop,Restaurant,20,11,Saturday
105818,CUST11294,10/12/2023 18:40,35.6,livré,5001.0,bafoussam,Kamkop,hygiene,22,18,Sunday
105819,CUST10266,18 November 2024,64.9,livré,111486.0,Douala ,Bali,Électroniques,33,7,Monday
105820,CUST10718,10/25/2024,206.4,en_retard,12283.0,DOUALA,Bali,restauration,14,19,Friday
105821,CUST10970,13-08-2023,35.4,livré,4093.0,Yaoundé,Briqueterie,papeterie,9,20,Sunday
105822,CUST17213,10/03/2024,36.7,livré,14747.0,BAFOUSSAM,Bamougoum,Restauration,45,12,Thursday
105823,CUST11433,29/08/2024 20:47,44.7,livré,22433.0,douala ,Bonamoussadi,,45,20,Thursday
105824,CUST11273,2023-05-16 13:12:00,22.7,livré,25000,douala,Village,EPICERIE,32,13,Tuesday
105825,CUST11935,2024-03-08 14:01:00,37.3,livré,73005.0,Yaounde,Essos,articles menagers,32,14,Friday
105826,CUST12024,2022-10-14 16:20:00,42.6,livré,10978.0,YAOUNDE,Biyem-Assi,BOISSONS,28,16,Friday
105827,CUST11015,10/10/2024 15:53,,en cours,19409.0,yaounde,Briqueterie,Cosmetique,47,15,Thursday
105828,CUST11166,12/08/2023 18:36,,en_cours,6082.0,YAOUNDE,Mimboman,Hygiéne,31,18,Saturday
105829,CUST11234,2022/12/01 19:27,111.1,livré,10721.0,Yaounde,Nkol-Eton,,4,19,Thursday
105830,CUST90513,13/12/2022 20:28,44.8,livré,17611.0,Yaoundé ,Biyem-Assi,Restaurant,6,20,Tuesday
105831,CUST10960,2022-05-25 18:05:00,206.9,en_retard,21932.0,DOUALA,Village,EPICERIE,13,18,Wednesday
105832,CUST11754,2024/01/11 18:19,198.6,en_retard,45000,douala ,Bepanda,Cosmetique,38,18,Thursday
105833,CUST11894,2024/10/12 16:36,31.3,livré,4485.0,Douala,Ndogpassi,Resaturation,28,16,Saturday
105834,CUST10001,2024-11-03 19:37:00,63.1,livré,13767.0,Yaoundé,Melen,Restauration,32,19,Sunday
105835,CUST11149,02/21/2024,42.0,livré,,Douala ,Akwa,Électronique,10,22,Wednesday
105836,CUST10944,09/12/2022 17:36,,en retard,50000,DOUALA,Bonanjo,,23,17,Friday
105837,CUST12000,01/12/2023 18:26,,en_cours,7687.0,DOUALA,Ndokotti,papeterie,28,18,Friday
105838,CUST11691,16/07/2024 13:50,40.8,livré,7238.0,DOUALA,Ndogpassi,Cosmetique,14,13,Tuesday
105839,CUST10833,2024-05-20 16:38:00,38.1,livré,11230.0,Douala,Beedi,Épicerie,2,16,Monday
105840,CUST10170,31/01/2023 14:00,25.2,livré,15776.0,douala ,Ndog-Bong,Cosmetique,32,14,Tuesday
105841,CUST17255,30/03/2023 15:37,42.1,livré,238364.0,YAOUNDE,Mimboman,Électronique,41,15,Thursday
105842,CUST11317,09-08-2023,,en_retard,25266.0,Douala ,Village,PHARMACIE,8,15,Wednesday
105843,CUST10678,2024-06-12 22:03:00,,livré,50000,YAOUNDE,Biyem-Assi,,8,22,Wednesday
105844,CUST90041,09/07/2022 18:48,334.0,en retard,5512.0,YAOUNDE,Ngoa-Ekele,produits_frais,12,18,Saturday
105845,CUST10505,18 June 2024,28.3,livré,2073.0,douala,Ndog-Bong,Hygiène,23,20,Tuesday
105846,CUST10829,2025/01/02 18:20,71.2,livré,85669.0,DOUALA,New-Bell,vetements,23,18,Thursday
105847,CUST10596,16-05-2022,46.8,livré,5401.0,Douala,Bonabéri,Papeterie,16,11,Monday
105848,CUST10701,04/13/2023,19.5,annulé,36260.0,douala,Bali,,26,11,Thursday
105849,CUST17223,30/01/2025 23:23,136.7,en_retard,120000,douala,Bonabéri,Vétements,17,23,Thursday
105850,CUST10836,20/06/2024 09:21,20.0,livré,27345.0,Douala ,Ndog-Bong,Pharmcie,34,9,Thursday
105851,CUST10218,19-11-2023,,livré,9674.0,YAOUNDE,Efoulan,Pharmcie,35,18,Sunday
105852,CUST11811,2023-07-23 14:51:00,52.6,livré,6679.0,YAOUNDE,Etoudi,Épicerie,1,14,Sunday
105853,CUST11331,21-12-2024,36.5,livré,5801.0,douala ,Deido,BOISSONS,18,20,Saturday
105854,CUST11811,2024/12/18 20:39,81.1,en_retard,12354.0,douala,PK8,restauration,27,20,Wednesday
105855,CUST10303,03/05/2024,,en cours,-3688.0,yaounde,Santa Barbara,produits_frais,17,15,Tuesday
105856,CUST17122,14/10/2023 14:21,25.7,livré,25000,douala,Bepanda,epicerie,27,14,Saturday
105857,CUST11654,19/03/2024 07:27,,livré,15000,Yaoundé ,Elig-Edzoa,Papeterie,16,7,Tuesday
105858,CUST11474,26/08/2023 17:58,68.0,livré,19716.0,Yaounde,Omnisport,pharmacie,2,17,Saturday
105859,CUST10967,2025-02-12 17:31:00,72.8,livré,11616.0,yaounde,Messa,Restauration,29,17,Wednesday
105860,CUST11384,14/03/2025 22:11,,en_cours,6940.0,BAFOUSSAM,Bamendzi,Restaurant,38,22,Friday
105861,CUST11509,28/01/2025 13:11,169.3,en_retard,6028.0,Yaoundé,Madagascar,Épicérie,31,13,Tuesday
105862,CUST10345,01/06/2024 12:09,128.8,en_retard,20064.0,DOUALA,Kotto,Cosmetique,12,12,Saturday
105863,CUST11910,06-02-2025,22.9,annulé,5431.0,YAOUNDE,Nkol-Eton,papeterie,35,7,Thursday
105864,CUST11180,2024-01-09 22:08:00,32.1,livré,37266.0,bafoussam,Bamougoum,pharmacie,14,22,Tuesday
105865,CUST10424,2023-09-26 19:40:00,327.3,En_retard,5628.0,Yaoundé,Omnisport,Papeterie,42,19,Tuesday
105866,CUST10899,2023-06-19 12:51:00,61.5,LIVRE,104435.0,Yaoundé,Madagascar,Électroniques,39,12,Monday
105867,CUST17300,2024/05/11 13:40,21.6,annulé,12000,Yaoundé,Briqueterie,Produits frais,37,13,Saturday
105868,CUST11964,03/25/2023,33.2,livré,18577.0,douala ,Village,,19,20,Saturday
105869,CUST10235,12/10/2024 14:13,14.8,annulé,24923.0,YAOUNDE,Messa,,5,14,Saturday
105870,CUST10804,08/23/2024,266.7,en_retard,17640.0,douala,PK8,,33,18,Friday
105871,CUST12064,14-12-2022,29.5,livré,9598.0,Bafoussam ,Mossap,articles menagers,37,8,Wednesday
105872,CUST12047,29/12/2024 21:32,92.7,en_retard,3331.0,Yaoundé ,Obili,produits_frais,24,21,Sunday
105873,CUST10748,06/05/2024 23:45,,en_retard,9139.0,douala,Nyalla,papeterie,5,23,Monday
105874,CUST11955,08-12-2024,45.6,livré,12474.0,BAFOUSSAM,Bamendzi,papeterie,43,19,Sunday
105875,CUST10191,2024-02-17 12:21:00,87.5,en_retard,7643.0,Yaoundé,Madagascar,restauration,34,12,Saturday
105876,CUST10897,04/20/2023,149.5,en_retard,17585.0,DOUALA,Mboppi,Épicérie,6,11,Thursday
105877,CUST10200,26-03-2024,6.1,annulé,2816.0,yaounde,Biyem-Assi,BOISSONS,23,20,Tuesday
105878,CUST11003,2023-10-10 07:37:00,81.3,livré,18000,Douala ,Cité des Palmiers,Restauration,43,7,Tuesday
105879,CUST12066,2025-01-23 19:29:00,,livré,11669.0,Bafoussam,Djeleng,Épicérie,45,19,Thursday
105880,CUST11523,02/19/2022,46.5,livre,12000,Douala,Ndokotti,Produits frais,32,8,Saturday
105881,CUST10669,17 October 2023,6.9,annulé,,DOUALA,Bonanjo,Épicerie,5,10,Tuesday
105882,CUST11639,12/31/2023,,en_retard,18609.0,Yaoundé ,Mvog-Mbi,,8,17,Sunday
105883,CUST11839,2023-09-22 08:14:00,159.9,en_retard,17180.0,Douala ,Akwa,,30,8,Friday
105884,CUST10002,26-12-2024,51.9,livré,50000,Douala ,Bonapriso,,16,13,Thursday
105885,CUST17168,2023-01-11 09:59:00,20.7,annulé,2994.0,Bafoussam ,Fomekoua,hygiene,5,9,Wednesday
105886,CUST10030,27-10-2023,25.5,livré,15203.0,Douala,Bonamoussadi,cosmetiques,38,11,Friday
105887,CUST10966,2023-08-07 15:43:00,,en_retard,40687.0,Douala,Logbessou,Articles ménagers,41,15,Monday
105888,CUST17202,01-01-2023,87.7,livré,5706.0,Yaounde,Essos,restauration,46,8,Sunday
105889,CUST17362,30/12/2024 08:35,45.7,LIVRE,80000,Douala ,Makepe,Pharmacie,30,8,Monday
105890,CUST10448,03/01/2025 12:29,28.4,livré,80000,DOUALA,Ndogpassi,Pharmcie,46,12,Friday
105891,CUST10980,2023-08-12 18:52:00,,En_cours,38409.0,Douala,Nkolmesseng,,39,18,Saturday
105892,CUST10945,26/09/2023 06:19,31.9,livré,2234.0,Bafoussam ,Baham-Route,Hygiéne,31,6,Tuesday
105893,CUST17194,2025/02/03 06:10,,livré,4102.0,DOUALA,Bali,Boisssons,9,6,Monday
105894,CUST10207,2024-12-22 07:28:00,47.5,livré,29753.0,douala ,New-Bell,Pharmcie,36,7,Sunday
105895,CUST10587,03/02/2023 11:52,26.7,annulé,412807.0,douala ,Ndog-Bong,Électronique,34,11,Friday
105896,CUST11269,19/07/2023 11:58,84.4,en_retard,16613.0,BAFOUSSAM,Tamdja,epicerie,32,11,Wednesday
105897,CUST10579,2024-02-01 16:34:00,45.4,livré,50000,Yaoundé,Nlongkak,,6,16,Thursday
105898,CUST10157,23/02/2025 10:36,17.6,annulé,12000,BAFOUSSAM,Tougang,Produits frais,18,10,Sunday
