item_id,order_id,product_id,product_name,product_category,quantity,unit_price_xaf,line_total_xaf
19368,107823,801,Savon Omo 400g,Hygiène,2,857.0,1714.0
19369,107824,505,Jollof Rice portion,Restauration,1,2292.0,2292.0
19370,107825,405,Sulfate de Zinc 20mg,Pharmacie,1,3821.0,3821.0
19371,107825,204,Jus Tampico 1L,Boissons,1,1098.0,1098.0
19372,107826,306,Légumes verts 500g,Produits frais,1,381.0,381.0
19373,107826,405,Sulfate de Zinc 20mg,Pharmacie,1,3976.0,3976.0
19374,107826,605,Coque téléphone,Électronique,1,3977.0,3977.0
19375,107827,504,Burger Classic,Restauration,2,4165.0,8330.0
19376,107827,503,Pizza Marguerita,Restauration,4,6882.0,27528.0
19377,107827,506,Eru + Water fufu,Restauration,2,2941.0,5882.0
19378,107827,206,Nescafé 200g,Boissons,2,4269.0,8538.0
19379,107827,103,Farine de blé 1kg,Épicerie,5,799.0,3995.0
19380,107828,302,Oignons 1kg,Produits frais,2,553.0,1106.0
19381,107828,301,Tomates fraîches 1kg,Produits frais,4,595.0,2380.0
19382,107829,503,Pizza Marguerita,Restauration,2,6862.0,13724.0
19383,107830,104,Sucre cristallisé 1kg,Épicerie,1,596.0,596.0
19384,107831,504,Burger Classic,Restauration,2,5168.0,10336.0
19385,107832,106,Lait Neslac 400g,Épicerie,1,4790.0,4790.0
19386,107833,803,Brosse à dents,Hygiène,4,1627.0,6508.0
19387,107833,204,Jus Tampico 1L,Boissons,1,1084.0,1084.0
19388,107833,501,Poulet DG portion,Restauration,1,3526.0,3526.0
19389,107834,204,Jus Tampico 1L,Boissons,4,1353.0,5412.0
19390,107834,106,Lait Neslac 400g,Épicerie,4,4210.0,16840.0
19391,107835,602,Chargeur 20W,Électronique,2,7965.0,15930.0
19392,107835,701,Crème Nivea 200ml,Cosmétiques,1,2906.0,2906.0
19393,107835,203,Bière Castel 65cl,Boissons,3,691.0,2073.0
19394,107835,505,Jollof Rice portion,Restauration,1,1896.0,1896.0
19395,107835,501,Poulet DG portion,Restauration,1,3622.0,3622.0
19396,107836,604,Batterie externe 10000mAh,Électronique,2,16644.0,33288.0
19397,107837,106,Lait Neslac 400g,Épicerie,1,4529.0,4529.0
19398,107838,602,Chargeur 20W,Électronique,1,9674.0,9674.0
19399,107838,204,Jus Tampico 1L,Boissons,2,1304.0,2608.0
19400,107838,301,Tomates fraîches 1kg,Produits frais,5,611.0,3055.0
19401,107838,103,Farine de blé 1kg,Épicerie,2,800.0,1600.0
19402,107839,502,Ndolé haricot,Restauration,2,2698.0,5396.0
19403,107840,804,Papier toilette x6,Hygiène,4,2110.0,8440.0
19404,107840,403,Préservatifs x3,Pharmacie,1,1097.0,1097.0
19405,107841,105,Sel iodé 500g,Épicerie,2,245.0,490.0
19406,107841,804,Papier toilette x6,Hygiène,1,1849.0,1849.0
19407,107842,302,Oignons 1kg,Produits frais,1,535.0,535.0
19408,107842,109,Sardines en boîte 200g,Épicerie,1,1026.0,1026.0
19409,107843,802,Lessive Ariel 1kg,Hygiène,1,4578.0,4578.0
19410,107843,304,Poisson Capitaine 1kg,Produits frais,2,3427.0,6854.0
19411,107843,302,Oignons 1kg,Produits frais,1,570.0,570.0
19412,107844,102,Huile palme 1L,Épicerie,1,1161.0,1161.0
19413,107844,504,Burger Classic,Restauration,1,5068.0,5068.0
19414,107845,802,Lessive Ariel 1kg,Hygiène,1,4190.0,4190.0
19415,107846,704,Déodorant Axe 150ml,Cosmétiques,1,3726.0,3726.0
19416,107847,502,Ndolé haricot,Restauration,1,2422.0,2422.0
19417,107847,507,Spaghetti bolognaise,Restauration,1,2673.0,2673.0
19418,107847,203,Bière Castel 65cl,Boissons,1,785.0,785.0
19419,107848,505,Jollof Rice portion,Restauration,3,2079.0,6237.0
19420,107849,601,Câble USB-C 1m,Électronique,1,2866.0,2866.0
19421,107849,702,Gel douche Dove 250ml,Cosmétiques,4,2942.0,11768.0
19422,107849,204,Jus Tampico 1L,Boissons,4,1189.0,4756.0
19423,107850,404,Thermomètre digital,Pharmacie,3,11038.0,33114.0
19424,107850,302,Oignons 1kg,Produits frais,1,541.0,541.0
19425,107850,303,Poulet entier 1kg,Produits frais,1,4989.0,4989.0
19426,107851,205,Eau Supermont 10L,Boissons,2,2612.0,5224.0
19427,107851,103,Farine de blé 1kg,Épicerie,4,754.0,3016.0
19428,107852,703,Shampooing Pantene 400ml,Cosmétiques,1,5127.0,5127.0
19429,107852,702,Gel douche Dove 250ml,Cosmétiques,2,2756.0,5512.0
19430,107852,305,Plantains régime,Produits frais,2,1473.0,2946.0
19431,107853,902,Pagnes 6 yards,Vêtements,1,18472.0,18472.0
19432,107853,301,Tomates fraîches 1kg,Produits frais,1,622.0,622.0
19433,107853,206,Nescafé 200g,Boissons,4,3585.0,14340.0
19434,107853,701,Crème Nivea 200ml,Cosmétiques,1,3083.0,3083.0
19435,107854,302,Oignons 1kg,Produits frais,1,543.0,543.0
19436,107854,702,Gel douche Dove 250ml,Cosmétiques,1,2668.0,2668.0
19437,107855,102,Huile palme 1L,Épicerie,3,1117.0,3351.0
19438,107855,901,T-shirt basique M,Vêtements,2,4643.0,9286.0
19439,107856,403,Préservatifs x3,Pharmacie,2,1337.0,2674.0
19440,107856,104,Sucre cristallisé 1kg,Épicerie,1,612.0,612.0
19441,107856,405,Sulfate de Zinc 20mg,Pharmacie,1,3583.0,3583.0
19442,107857,103,Farine de blé 1kg,Épicerie,2,896.0,1792.0
19443,107857,102,Huile palme 1L,Épicerie,4,1217.0,4868.0
19444,107857,301,Tomates fraîches 1kg,Produits frais,1,655.0,655.0
19445,107857,106,Lait Neslac 400g,Épicerie,3,4721.0,14163.0
19446,107857,304,Poisson Capitaine 1kg,Produits frais,1,3603.0,3603.0
19447,107857,202,Coca-Cola 1.5L,Boissons,3,799.0,2397.0
19448,107858,501,Poulet DG portion,Restauration,5,3371.0,16855.0
19449,107858,704,Déodorant Axe 150ml,Cosmétiques,1,3553.0,3553.0
19450,107858,801,Savon Omo 400g,Hygiène,3,835.0,2505.0
19451,107858,103,Farine de blé 1kg,Épicerie,1,734.0,734.0
19452,107859,901,T-shirt basique M,Vêtements,1,5055.0,5055.0
19453,107860,302,Oignons 1kg,Produits frais,3,458.0,1374.0
19454,107861,404,Thermomètre digital,Pharmacie,1,13417.0,13417.0
19455,107861,103,Farine de blé 1kg,Épicerie,4,729.0,2916.0
19456,107862,404,Thermomètre digital,Pharmacie,2,11054.0,22108.0
19457,107862,804,Papier toilette x6,Hygiène,2,2047.0,4094.0
19458,107863,603,Écouteurs sans fil,Électronique,2,24884.0,49768.0
19459,107863,504,Burger Classic,Restauration,1,4209.0,4209.0
19460,107863,402,Moustiquaire imprégnée,Pharmacie,3,8352.0,25056.0
19461,107863,605,Coque téléphone,Électronique,1,3890.0,3890.0
19462,107864,803,Brosse à dents,Hygiène,1,1378.0,1378.0
19463,107864,804,Papier toilette x6,Hygiène,1,2137.0,2137.0
19464,107865,305,Plantains régime,Produits frais,1,1353.0,1353.0
19465,107865,103,Farine de blé 1kg,Épicerie,2,887.0,1774.0
19466,107866,704,Déodorant Axe 150ml,Cosmétiques,2,3859.0,7718.0
19467,107867,704,Déodorant Axe 150ml,Cosmétiques,1,3300.0,3300.0
19468,107867,103,Farine de blé 1kg,Épicerie,4,918.0,3672.0
19469,107868,302,Oignons 1kg,Produits frais,5,497.0,2485.0
19470,107868,504,Burger Classic,Restauration,1,5153.0,5153.0
19471,107868,301,Tomates fraîches 1kg,Produits frais,1,647.0,647.0
19472,107868,205,Eau Supermont 10L,Boissons,1,2854.0,2854.0
19473,107869,306,Légumes verts 500g,Produits frais,5,393.0,1965.0
19474,107870,801,Savon Omo 400g,Hygiène,1,849.0,849.0
19475,107871,201,Eau minérale 1.5L,Boissons,4,409.0,1636.0
19476,107871,801,Savon Omo 400g,Hygiène,1,768.0,768.0
19477,107871,901,T-shirt basique M,Vêtements,1,5252.0,5252.0
19478,107871,302,Oignons 1kg,Produits frais,5,508.0,2540.0
19479,107872,205,Eau Supermont 10L,Boissons,2,2649.0,5298.0
19480,107872,301,Tomates fraîches 1kg,Produits frais,1,578.0,578.0
19481,107872,403,Préservatifs x3,Pharmacie,1,1367.0,1367.0
19482,107872,901,T-shirt basique M,Vêtements,2,4970.0,9940.0
19483,107872,701,Crème Nivea 200ml,Cosmétiques,2,3054.0,6108.0
19484,107873,1001,Stylos x10,Papeterie,5,1240.0,6200.0
19485,107873,110,Cube Maggi x10,Épicerie,2,496.0,992.0
19486,107873,701,Crème Nivea 200ml,Cosmétiques,1,3039.0,3039.0
19487,107874,604,Batterie externe 10000mAh,Électronique,1,17176.0,17176.0
19488,107875,306,Légumes verts 500g,Produits frais,3,368.0,1104.0
19489,107875,109,Sardines en boîte 200g,Épicerie,3,993.0,2979.0
19490,107875,507,Spaghetti bolognaise,Restauration,1,2950.0,2950.0
19491,107876,301,Tomates fraîches 1kg,Produits frais,1,676.0,676.0
19492,107876,405,Sulfate de Zinc 20mg,Pharmacie,2,3493.0,6986.0
19493,107877,104,Sucre cristallisé 1kg,Épicerie,1,724.0,724.0
19494,107877,1002,Cahier 100 pages,Papeterie,2,898.0,1796.0
19495,107878,507,Spaghetti bolognaise,Restauration,1,2848.0,2848.0
19496,107878,204,Jus Tampico 1L,Boissons,3,1371.0,4113.0
19497,107879,1003,Ramette A4 500 feuilles,Papeterie,1,4581.0,4581.0
19498,107879,303,Poulet entier 1kg,Produits frais,1,4501.0,4501.0
19499,107879,305,Plantains régime,Produits frais,3,1479.0,4437.0
19500,107880,602,Chargeur 20W,Électronique,4,8931.0,35724.0
19501,107880,205,Eau Supermont 10L,Boissons,1,2615.0,2615.0
19502,107880,703,Shampooing Pantene 400ml,Cosmétiques,1,4445.0,4445.0
19503,107881,204,Jus Tampico 1L,Boissons,2,1125.0,2250.0
19504,107881,403,Préservatifs x3,Pharmacie,1,1304.0,1304.0
19505,107881,405,Sulfate de Zinc 20mg,Pharmacie,1,3832.0,3832.0
19506,107882,107,Pâtes alimentaires 500g,Épicerie,1,714.0,714.0
19507,107882,902,Pagnes 6 yards,Vêtements,3,16550.0,49650.0
19508,107882,903,Chaussures sport 42,Vêtements,4,40207.0,160828.0
19509,107883,804,Papier toilette x6,Hygiène,2,2060.0,4120.0
19510,107884,303,Poulet entier 1kg,Produits frais,4,4629.0,18516.0
19511,107884,1002,Cahier 100 pages,Papeterie,1,867.0,867.0
19512,107885,801,Savon Omo 400g,Hygiène,1,840.0,840.0
19513,107886,1002,Cahier 100 pages,Papeterie,2,903.0,1806.0
19514,107886,301,Tomates fraîches 1kg,Produits frais,1,606.0,606.0
19515,107886,602,Chargeur 20W,Électronique,1,9444.0,9444.0
19516,107886,206,Nescafé 200g,Boissons,5,3603.0,18015.0
19517,107887,701,Crème Nivea 200ml,Cosmétiques,2,3431.0,6862.0
19518,107887,604,Batterie externe 10000mAh,Électronique,1,18867.0,18867.0
19519,107887,403,Préservatifs x3,Pharmacie,1,1124.0,1124.0
19520,107888,201,Eau minérale 1.5L,Boissons,1,406.0,406.0
19521,107888,103,Farine de blé 1kg,Épicerie,1,876.0,876.0
19522,107889,503,Pizza Marguerita,Restauration,1,6273.0,6273.0
19523,107889,110,Cube Maggi x10,Épicerie,1,473.0,473.0
19524,107889,305,Plantains régime,Produits frais,1,1602.0,1602.0
19525,107890,206,Nescafé 200g,Boissons,2,4266.0,8532.0
19526,107890,704,Déodorant Axe 150ml,Cosmétiques,1,3202.0,3202.0
19527,107890,305,Plantains régime,Produits frais,2,1415.0,2830.0
19528,107890,304,Poisson Capitaine 1kg,Produits frais,2,3196.0,6392.0
19529,107891,306,Légumes verts 500g,Produits frais,1,405.0,405.0
19530,107892,504,Burger Classic,Restauration,1,4115.0,4115.0
19531,107892,102,Huile palme 1L,Épicerie,3,1168.0,3504.0
19532,107892,405,Sulfate de Zinc 20mg,Pharmacie,1,3321.0,3321.0
19533,107892,903,Chaussures sport 42,Vêtements,1,40125.0,40125.0
19534,107893,105,Sel iodé 500g,Épicerie,1,287.0,287.0
19535,107893,603,Écouteurs sans fil,Électronique,1,24628.0,24628.0
19536,107894,1001,Stylos x10,Papeterie,5,1091.0,5455.0
19537,107894,304,Poisson Capitaine 1kg,Produits frais,2,3720.0,7440.0
19538,107894,303,Poulet entier 1kg,Produits frais,1,4825.0,4825.0
19539,107894,107,Pâtes alimentaires 500g,Épicerie,1,742.0,742.0
19540,107894,804,Papier toilette x6,Hygiène,2,2235.0,4470.0
19541,107895,306,Légumes verts 500g,Produits frais,5,442.0,2210.0
19542,107895,303,Poulet entier 1kg,Produits frais,4,4517.0,18068.0
19543,107896,1003,Ramette A4 500 feuilles,Papeterie,3,4608.0,13824.0
19544,107897,601,Câble USB-C 1m,Électronique,2,2349.0,4698.0
19545,107897,103,Farine de blé 1kg,Épicerie,5,796.0,3980.0
19546,107898,205,Eau Supermont 10L,Boissons,1,2807.0,2807.0
19547,107898,505,Jollof Rice portion,Restauration,1,2070.0,2070.0
19548,107898,1002,Cahier 100 pages,Papeterie,1,750.0,750.0
19549,107898,504,Burger Classic,Restauration,1,4107.0,4107.0
19550,107899,305,Plantains régime,Produits frais,2,1456.0,2912.0
19551,107900,603,Écouteurs sans fil,Électronique,1,28424.0,28424.0
19552,107900,701,Crème Nivea 200ml,Cosmétiques,1,2931.0,2931.0
19553,107900,107,Pâtes alimentaires 500g,Épicerie,1,689.0,689.0
19554,107900,1003,Ramette A4 500 feuilles,Papeterie,3,5303.0,15909.0
19555,107901,305,Plantains régime,Produits frais,3,1446.0,4338.0
19556,107901,803,Brosse à dents,Hygiène,2,1626.0,3252.0
19557,107901,801,Savon Omo 400g,Hygiène,1,868.0,868.0
19558,107901,201,Eau minérale 1.5L,Boissons,1,412.0,412.0
19559,107902,105,Sel iodé 500g,Épicerie,3,246.0,738.0
19560,107903,402,Moustiquaire imprégnée,Pharmacie,2,9760.0,19520.0
19561,107904,107,Pâtes alimentaires 500g,Épicerie,1,714.0,714.0
19562,107904,402,Moustiquaire imprégnée,Pharmacie,2,8090.0,16180.0
19563,107905,205,Eau Supermont 10L,Boissons,2,2863.0,5726.0
19564,107905,107,Pâtes alimentaires 500g,Épicerie,2,860.0,1720.0
19565,107905,202,Coca-Cola 1.5L,Boissons,1,861.0,861.0
19566,107905,505,Jollof Rice portion,Restauration,1,2120.0,2120.0
19567,107906,507,Spaghetti bolognaise,Restauration,1,2691.0,2691.0
19568,107907,106,Lait Neslac 400g,Épicerie,1,4752.0,4752.0
19569,107907,108,Tomate concentrée 400g,Épicerie,4,1011.0,4044.0
19570,107908,101,Riz Uncle Ben's 5kg,Épicerie,3,3758.0,11274.0
19571,107908,206,Nescafé 200g,Boissons,4,4175.0,16700.0
19572,107909,507,Spaghetti bolognaise,Restauration,2,2639.0,5278.0
19573,107909,1003,Ramette A4 500 feuilles,Papeterie,1,4525.0,4525.0
19574,107910,201,Eau minérale 1.5L,Boissons,2,453.0,906.0
19575,107910,102,Huile palme 1L,Épicerie,2,1219.0,2438.0
19576,107910,402,Moustiquaire imprégnée,Pharmacie,5,7751.0,38755.0
19577,107910,1001,Stylos x10,Papeterie,1,1344.0,1344.0
19578,107911,303,Poulet entier 1kg,Produits frais,5,4251.0,21255.0
19579,107911,202,Coca-Cola 1.5L,Boissons,2,745.0,1490.0
19580,107912,109,Sardines en boîte 200g,Épicerie,2,1224.0,2448.0
19581,107913,703,Shampooing Pantene 400ml,Cosmétiques,2,4425.0,8850.0
19582,107914,201,Eau minérale 1.5L,Boissons,4,423.0,1692.0
19583,107914,703,Shampooing Pantene 400ml,Cosmétiques,1,4066.0,4066.0
19584,107915,902,Pagnes 6 yards,Vêtements,3,16495.0,49485.0
19585,107915,203,Bière Castel 65cl,Boissons,5,702.0,3510.0
19586,107916,301,Tomates fraîches 1kg,Produits frais,2,596.0,1192.0
19587,107916,204,Jus Tampico 1L,Boissons,1,1276.0,1276.0
19588,107917,106,Lait Neslac 400g,Épicerie,3,3872.0,11616.0
19589,107917,503,Pizza Marguerita,Restauration,1,6716.0,6716.0
19590,107918,104,Sucre cristallisé 1kg,Épicerie,1,661.0,661.0
19591,107918,301,Tomates fraîches 1kg,Produits frais,1,559.0,559.0
19592,107919,804,Papier toilette x6,Hygiène,4,2064.0,8256.0
19593,107919,802,Lessive Ariel 1kg,Hygiène,1,4804.0,4804.0
19594,107919,206,Nescafé 200g,Boissons,3,3910.0,11730.0
19595,107920,605,Coque téléphone,Électronique,1,3205.0,3205.0
19596,107920,109,Sardines en boîte 200g,Épicerie,3,1211.0,3633.0
19597,107920,404,Thermomètre digital,Pharmacie,1,12395.0,12395.0
19598,107920,104,Sucre cristallisé 1kg,Épicerie,2,642.0,1284.0
19599,107921,702,Gel douche Dove 250ml,Cosmétiques,1,3054.0,3054.0
19600,107921,105,Sel iodé 500g,Épicerie,2,242.0,484.0
19601,107922,505,Jollof Rice portion,Restauration,1,2289.0,2289.0
19602,107922,404,Thermomètre digital,Pharmacie,5,11860.0,59300.0
19603,107922,603,Écouteurs sans fil,Électronique,1,27088.0,27088.0
19604,107923,506,Eru + Water fufu,Restauration,1,3215.0,3215.0
19605,107923,110,Cube Maggi x10,Épicerie,2,544.0,1088.0
19606,107923,503,Pizza Marguerita,Restauration,2,6487.0,12974.0
19607,107924,304,Poisson Capitaine 1kg,Produits frais,2,3802.0,7604.0
19608,107924,206,Nescafé 200g,Boissons,1,3511.0,3511.0
19609,107924,703,Shampooing Pantene 400ml,Cosmétiques,3,4363.0,13089.0
19610,107925,702,Gel douche Dove 250ml,Cosmétiques,1,2758.0,2758.0
19611,107925,801,Savon Omo 400g,Hygiène,2,902.0,1804.0
19612,107925,201,Eau minérale 1.5L,Boissons,1,404.0,404.0
19613,107926,902,Pagnes 6 yards,Vêtements,1,16745.0,16745.0
19614,107926,110,Cube Maggi x10,Épicerie,1,530.0,530.0
19615,107926,502,Ndolé haricot,Restauration,1,2674.0,2674.0
19616,107927,108,Tomate concentrée 400g,Épicerie,3,876.0,2628.0
19617,107927,106,Lait Neslac 400g,Épicerie,1,4373.0,4373.0
19618,107928,803,Brosse à dents,Hygiène,2,1379.0,2758.0
19619,107929,804,Papier toilette x6,Hygiène,1,2097.0,2097.0
19620,107929,601,Câble USB-C 1m,Électronique,1,2535.0,2535.0
19621,107929,104,Sucre cristallisé 1kg,Épicerie,2,671.0,1342.0
19622,107929,603,Écouteurs sans fil,Électronique,2,27817.0,55634.0
19623,107930,1001,Stylos x10,Papeterie,1,1241.0,1241.0
19624,107930,305,Plantains régime,Produits frais,1,1694.0,1694.0
19625,107931,302,Oignons 1kg,Produits frais,3,499.0,1497.0
19626,107932,704,Déodorant Axe 150ml,Cosmétiques,2,3257.0,6514.0
19627,107932,502,Ndolé haricot,Restauration,1,2334.0,2334.0
19628,107932,505,Jollof Rice portion,Restauration,1,2205.0,2205.0
19629,107933,502,Ndolé haricot,Restauration,1,2824.0,2824.0
19630,107933,703,Shampooing Pantene 400ml,Cosmétiques,1,4142.0,4142.0
19631,107934,105,Sel iodé 500g,Épicerie,2,282.0,564.0
19632,107934,502,Ndolé haricot,Restauration,1,2703.0,2703.0
19633,107935,110,Cube Maggi x10,Épicerie,1,494.0,494.0
19634,107936,603,Écouteurs sans fil,Électronique,1,27773.0,27773.0
19635,107937,804,Papier toilette x6,Hygiène,1,2029.0,2029.0
19636,107937,801,Savon Omo 400g,Hygiène,1,805.0,805.0
19637,107937,404,Thermomètre digital,Pharmacie,4,12993.0,51972.0
19638,107938,703,Shampooing Pantene 400ml,Cosmétiques,2,4580.0,9160.0
19639,107939,103,Farine de blé 1kg,Épicerie,1,886.0,886.0
19640,107939,101,Riz Uncle Ben's 5kg,Épicerie,5,3688.0,18440.0
19641,107939,204,Jus Tampico 1L,Boissons,2,1180.0,2360.0
19642,107940,504,Burger Classic,Restauration,1,5019.0,5019.0
19643,107940,704,Déodorant Axe 150ml,Cosmétiques,4,3291.0,13164.0
19644,107941,1001,Stylos x10,Papeterie,4,1092.0,4368.0
19645,107941,306,Légumes verts 500g,Produits frais,1,419.0,419.0
19646,107942,802,Lessive Ariel 1kg,Hygiène,2,4410.0,8820.0
19647,107942,304,Poisson Capitaine 1kg,Produits frais,2,3576.0,7152.0
19648,107943,802,Lessive Ariel 1kg,Hygiène,3,4852.0,14556.0
19649,107943,801,Savon Omo 400g,Hygiène,1,796.0,796.0
19650,107943,108,Tomate concentrée 400g,Épicerie,1,891.0,891.0
19651,107943,502,Ndolé haricot,Restauration,5,2570.0,12850.0
19652,107944,601,Câble USB-C 1m,Électronique,2,2286.0,4572.0
19653,107945,303,Poulet entier 1kg,Produits frais,3,4204.0,12612.0
19654,107945,405,Sulfate de Zinc 20mg,Pharmacie,4,3883.0,15532.0
19655,107945,506,Eru + Water fufu,Restauration,1,2832.0,2832.0
19656,107946,104,Sucre cristallisé 1kg,Épicerie,1,592.0,592.0
19657,107947,803,Brosse à dents,Hygiène,4,1650.0,6600.0
19658,107947,401,Paracétamol 500mg x16,Pharmacie,3,1426.0,4278.0
19659,107948,501,Poulet DG portion,Restauration,1,3294.0,3294.0
19660,107948,704,Déodorant Axe 150ml,Cosmétiques,1,3456.0,3456.0
19661,107948,702,Gel douche Dove 250ml,Cosmétiques,3,3106.0,9318.0
19662,107948,602,Chargeur 20W,Électronique,1,9086.0,9086.0
19663,107948,109,Sardines en boîte 200g,Épicerie,1,1153.0,1153.0
19664,107949,503,Pizza Marguerita,Restauration,4,6232.0,24928.0
19665,107949,205,Eau Supermont 10L,Boissons,2,2282.0,4564.0
19666,107949,1001,Stylos x10,Papeterie,1,1358.0,1358.0
19667,107950,402,Moustiquaire imprégnée,Pharmacie,1,8717.0,8717.0
19668,107950,903,Chaussures sport 42,Vêtements,2,40105.0,80210.0
19669,107950,205,Eau Supermont 10L,Boissons,1,2258.0,2258.0
19670,107950,102,Huile palme 1L,Épicerie,1,1349.0,1349.0
19671,107950,604,Batterie externe 10000mAh,Électronique,1,17260.0,17260.0
19672,107950,306,Légumes verts 500g,Produits frais,1,406.0,406.0
19673,107951,803,Brosse à dents,Hygiène,2,1451.0,2902.0
19674,107951,302,Oignons 1kg,Produits frais,1,502.0,502.0
19675,107952,504,Burger Classic,Restauration,3,5089.0,15267.0
19676,107952,301,Tomates fraîches 1kg,Produits frais,1,595.0,595.0
19677,107953,701,Crème Nivea 200ml,Cosmétiques,2,3252.0,6504.0
19678,107953,204,Jus Tampico 1L,Boissons,1,1169.0,1169.0
19679,107953,302,Oignons 1kg,Produits frais,1,463.0,463.0
19680,107954,304,Poisson Capitaine 1kg,Produits frais,1,3164.0,3164.0
19681,107954,202,Coca-Cola 1.5L,Boissons,2,750.0,1500.0
19682,107955,1002,Cahier 100 pages,Papeterie,4,747.0,2988.0
19683,107955,506,Eru + Water fufu,Restauration,1,3258.0,3258.0
19684,107955,103,Farine de blé 1kg,Épicerie,1,763.0,763.0
19685,107956,206,Nescafé 200g,Boissons,1,3530.0,3530.0
19686,107957,303,Poulet entier 1kg,Produits frais,1,4211.0,4211.0
19687,107958,701,Crème Nivea 200ml,Cosmétiques,1,3059.0,3059.0
19688,107958,507,Spaghetti bolognaise,Restauration,1,2539.0,2539.0
19689,107959,202,Coca-Cola 1.5L,Boissons,2,873.0,1746.0
19690,107960,604,Batterie externe 10000mAh,Électronique,3,16824.0,50472.0
19691,107960,802,Lessive Ariel 1kg,Hygiène,3,4537.0,13611.0
19692,107961,802,Lessive Ariel 1kg,Hygiène,1,4483.0,4483.0
19693,107961,110,Cube Maggi x10,Épicerie,1,526.0,526.0
19694,107961,104,Sucre cristallisé 1kg,Épicerie,1,669.0,669.0
19695,107962,502,Ndolé haricot,Restauration,2,2728.0,5456.0
19696,107962,603,Écouteurs sans fil,Électronique,1,24948.0,24948.0
19697,107963,304,Poisson Capitaine 1kg,Produits frais,1,3509.0,3509.0
19698,107963,110,Cube Maggi x10,Épicerie,2,571.0,1142.0
19699,107964,702,Gel douche Dove 250ml,Cosmétiques,3,2654.0,7962.0
19700,107964,302,Oignons 1kg,Produits frais,3,503.0,1509.0
19701,107964,602,Chargeur 20W,Électronique,1,8993.0,8993.0
19702,107964,303,Poulet entier 1kg,Produits frais,1,4807.0,4807.0
19703,107965,109,Sardines en boîte 200g,Épicerie,1,1124.0,1124.0
19704,107966,802,Lessive Ariel 1kg,Hygiène,1,4557.0,4557.0
19705,107967,901,T-shirt basique M,Vêtements,1,5432.0,5432.0
19706,107967,903,Chaussures sport 42,Vêtements,3,39881.0,119643.0
19707,107967,506,Eru + Water fufu,Restauration,1,3228.0,3228.0
19708,107967,107,Pâtes alimentaires 500g,Épicerie,1,731.0,731.0
19709,107968,703,Shampooing Pantene 400ml,Cosmétiques,1,4888.0,4888.0
19710,107968,901,T-shirt basique M,Vêtements,1,5476.0,5476.0
19711,107968,603,Écouteurs sans fil,Électronique,1,24342.0,24342.0
19712,107969,202,Coca-Cola 1.5L,Boissons,2,745.0,1490.0
19713,107969,405,Sulfate de Zinc 20mg,Pharmacie,1,3177.0,3177.0
19714,107969,105,Sel iodé 500g,Épicerie,2,241.0,482.0
19715,107970,702,Gel douche Dove 250ml,Cosmétiques,2,3079.0,6158.0
19716,107971,505,Jollof Rice portion,Restauration,1,1973.0,1973.0
19717,107971,106,Lait Neslac 400g,Épicerie,1,3835.0,3835.0
19718,107972,804,Papier toilette x6,Hygiène,1,1823.0,1823.0
19719,107972,304,Poisson Capitaine 1kg,Produits frais,1,3671.0,3671.0
19720,107973,301,Tomates fraîches 1kg,Produits frais,2,621.0,1242.0
19721,107973,703,Shampooing Pantene 400ml,Cosmétiques,1,4387.0,4387.0
19722,107973,108,Tomate concentrée 400g,Épicerie,4,856.0,3424.0
19723,107974,202,Coca-Cola 1.5L,Boissons,1,819.0,819.0
19724,107975,404,Thermomètre digital,Pharmacie,2,13666.0,27332.0
19725,107975,305,Plantains régime,Produits frais,1,1651.0,1651.0
19726,107975,405,Sulfate de Zinc 20mg,Pharmacie,2,3971.0,7942.0
19727,107976,903,Chaussures sport 42,Vêtements,1,37877.0,37877.0
19728,107976,802,Lessive Ariel 1kg,Hygiène,1,4687.0,4687.0
19729,107977,804,Papier toilette x6,Hygiène,1,1982.0,1982.0
19730,107977,110,Cube Maggi x10,Épicerie,1,489.0,489.0
19731,107978,902,Pagnes 6 yards,Vêtements,2,20100.0,40200.0
19732,107978,107,Pâtes alimentaires 500g,Épicerie,2,778.0,1556.0
19733,107979,103,Farine de blé 1kg,Épicerie,1,743.0,743.0
19734,107979,204,Jus Tampico 1L,Boissons,2,1237.0,2474.0
19735,107980,303,Poulet entier 1kg,Produits frais,1,5118.0,5118.0
19736,107980,401,Paracétamol 500mg x16,Pharmacie,1,1479.0,1479.0
19737,107980,804,Papier toilette x6,Hygiène,2,2051.0,4102.0
19738,107980,108,Tomate concentrée 400g,Épicerie,2,925.0,1850.0
19739,107981,204,Jus Tampico 1L,Boissons,1,1181.0,1181.0
19740,107981,504,Burger Classic,Restauration,2,4797.0,9594.0
19741,107981,605,Coque téléphone,Électronique,1,3804.0,3804.0
19742,107981,105,Sel iodé 500g,Épicerie,3,280.0,840.0
19743,107982,401,Paracétamol 500mg x16,Pharmacie,1,1642.0,1642.0
19744,107983,205,Eau Supermont 10L,Boissons,2,2287.0,4574.0
19745,107983,204,Jus Tampico 1L,Boissons,1,1232.0,1232.0
19746,107984,803,Brosse à dents,Hygiène,1,1552.0,1552.0
19747,107985,404,Thermomètre digital,Pharmacie,2,10822.0,21644.0
19748,107985,107,Pâtes alimentaires 500g,Épicerie,1,852.0,852.0
19749,107985,101,Riz Uncle Ben's 5kg,Épicerie,2,4017.0,8034.0
19750,107986,603,Écouteurs sans fil,Électronique,2,27747.0,55494.0
